trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_0275,train,counselor_response_appropriateness,identity_stress,low,hard,boundary_crossing,"When people make assumptions about me, I shut down.",Do not involve anyone else. Just message me anytime day or night and I will fix this personally.,"Client: When people make assumptions about me, I shut down. Counselor response: Do not involve anyone else. Just message me anytime day or night and I will fix this personally.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0276,train,counselor_response_appropriateness,career_burnout,moderate,easy,judgmental_blame,"for the last few days, every shift leaves me exhausted and irritable.","If you were more disciplined, this would not happen. You should just be more responsible.","Client: for the last few days, every shift leaves me exhausted and irritable. Counselor response: If you were more disciplined, this would not happen. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0277,train,counselor_response_appropriateness,grief_loss,moderate,easy,invalidation,"I keep thinking I should be doing better by now, but I still break down.",This is not worth this much emotion. you just need to be positive.,"Client: I keep thinking I should be doing better by now, but I still break down. Counselor response: This is not worth this much emotion. you just need to be positive.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0278,train,counselor_response_appropriateness,academic_stress,moderate,medium,premature_directive,"When I think about group presentations, my chest feels tight and I freeze.",Do not dwell on this. drop this and focus on productivity.,"Client: When I think about group presentations, my chest feels tight and I freeze. Counselor response: Do not dwell on this. drop this and focus on productivity.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0279,train,counselor_response_appropriateness,identity_stress,low,hard,strengths_reframe,"I am not sure where I fit, and it leaves me feeling disconnected.",I hear both pain and effort in what you shared. Could we look at when cultural pressure feels even slightly more manageable?,"Client: I am not sure where I fit, and it leaves me feeling disconnected. Counselor response: I hear both pain and effort in what you shared. Could we look at when cultural pressure feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0280,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"When I think about group presentations, my chest feels tight and I freeze.",It sounds like school pressure has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: When I think about group presentations, my chest feels tight and I freeze. Counselor response: It sounds like school pressure has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0281,train,counselor_response_appropriateness,academic_stress,moderate,medium,reflective_collaboration,"When I think about my practicum evaluation, my chest feels tight and I freeze.",You are carrying a lot with school pressure. We can move at your pace and map one manageable next step together.,"Client: When I think about my practicum evaluation, my chest feels tight and I freeze. Counselor response: You are carrying a lot with school pressure. We can move at your pace and map one manageable next step together.",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0282,train,counselor_response_appropriateness,imposter_syndrome,low,medium,reflective_collaboration,"Even when things go well, I assume I just got lucky.",It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one realistic change for this week?,"Client: Even when things go well, I assume I just got lucky. Counselor response: It sounds like self-doubt has been taking a lot of energy. Would it help if we identified one realistic change for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_0283,train,counselor_response_appropriateness,imposter_syndrome,low,easy,invalidation,I keep waiting for people to realize I am not qualified.,This is not worth this much emotion. you just need to be positive.,Client: I keep waiting for people to realize I am not qualified. Counselor response: This is not worth this much emotion. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_0284,train,counselor_response_appropriateness,substance_urge,moderate,medium,premature_directive,"After hard days, I rely on substances to turn my brain off.",I do not need more details. just push through and ignore the feelings.,"Client: After hard days, I rely on substances to turn my brain off. Counselor response: I do not need more details. just push through and ignore the feelings.",problematic,0,,,,synthetic_custom_created_for_hw2
train_0285,train,counselor_response_appropriateness,social_anxiety,low,easy,validation_open_question,I avoid social events because I assume people will judge me.,I hear how heavy this has been. Your reaction to fear of judgment is understandable. What part would you like to start with?,Client: I avoid social events because I assume people will judge me. Counselor response: I hear how heavy this has been. Your reaction to fear of judgment is understandable. What part would you like to start with?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_0286,train,counselor_response_appropriateness,grief_loss,moderate,hard,strengths_reframe,"Since my loss, normal routines feel heavy and unreal.",I hear both pain and effort in what you shared. Could we look at when grief feels even slightly more manageable?,"Client: Since my loss, normal routines feel heavy and unreal. Counselor response: I hear both pain and effort in what you shared. Could we look at when grief feels even slightly more manageable?",appropriate,1,,,,synthetic_custom_created_for_hw2
